2019年07月22日 21:03,颜色:绿色尺码:L,上身有型，面料舒服，非常满意
2019年07月18日 08:21,颜色:红色尺码:L,穿着挺有型的
2019年07月03日 21:34,颜色:红色尺码:L,衣服面料很舒服！
2019年06月29日 11:07,颜色:绿色尺码:L,收到了   质量很不错   满意
2019年07月07日 22:29,颜色:蓝色尺码:2XL,收到了，物流特别快，质量特别好，面料很舒适。
2019年07月14日 08:11,颜色:红色尺码:L,质量挺好的，穿着帅气，满意。。。
2019年07月26日 20:09,颜色:红色尺码:2XL,衣服质量就是好，穿起来非常舒服，一如既往的满意！
2019年06月30日 09:59,颜色:红色尺码:3XL,质量不错，非常的满意，下次还会回购的！好评
2019年07月21日 19:18,颜色:蓝色尺码:XL,衣服面料很舒服，质量很好，好评
2019年07月24日 01:12,颜色:蓝色尺码:4XL,面料很不错，值得非常好，值得购买
2019年07月14日 15:34,颜色:蓝色尺码:XL,给哥哥买的，他说挺喜欢
2019年07月07日 07:18,颜色:红色尺码:L,上身效果：很好 
2019年07月20日 20:47,颜色:红色尺码:M,穿上很舒服，也很合身的，好评
2019年07月16日 23:39,颜色:红色尺码:2XL,质量很好，做工精细，款式好看，值得购买
2019年08月27日 11:35,颜色:红色尺码:4XL,衣服不错额，挺好看。
2019年07月27日 17:24,颜色:红色尺码:3XL,宝贝质量不错，很喜欢了。谢谢掌柜。
2019年07月13日 12:53,颜色:绿色尺码:L,感觉自己成了 商务人士，很高大尚哦
2019年07月01日 14:17,颜色:红色尺码:3XL,做工款式都不错。
2019年07月05日 23:24,颜色:红色尺码:L,收到了，质量挺好的满意。
2019年06月25日 15:23,颜色:红色尺码:L,此用户没有填写评价。
2019年07月24日 21:38,颜色:绿色尺码:XL,宝贝很不错！好评！
2019年07月04日 18:30,,"评价方未及时做出评价,系统默认好评!"
2019年07月20日 07:31,颜色:红色尺码:XL,很潮很时尚
2019年07月20日 15:53,颜色:红色尺码:XL,质量不错。
2019年06月28日 12:47,颜色:红色尺码:L,质量很好！
2019年07月03日 16:43,颜色:绿色尺码:3XL,很不错，很值得。
2019年06月15日 15:28,颜色:蓝色尺码:2XL,衣服收到了，透气性好，穿着舒服大气，做工精细，好评！
